index,learning_rate,batch_size,num_unit,auc,epochs,activation,dropout_rate,initilizer,num_layers,momentum,optimizer
43783,0.01,20,5,0.8716415651252554,20,selu,0.5,lecun_uniform,2,0,SGD
23204,0.01,50,256,0.8716037236055401,100,relu,0,lecun_uniform,2,0,SGD
28581,0.01,100,10,0.8716037236055401,100,softsign,0,he_uniform,2,0,SGD
31102,0.01,200,2048,0.8716037236055401,100,softsign,0.5,he_uniform,5,0,SGD
32479,0.01,20,512,0.8716037236055401,20,tanh,0,lecun_uniform,5,0,SGD
47337,0.1,100,100,0.8716037236055401,20,relu,0.1,lecun_uniform,2,0,SGD
21379,0.001,20,10,0.8715658820858246,100,selu,0.5,uniform,2,0,SGD
22627,0.001,20,256,0.8715658820858246,100,selu,0.7,uniform,2,0,SGD
5851,0.001,20,10,0.8715658820858245,100,softsign,0.1,lecun_uniform,5,0,SGD
32342,0.01,50,10,0.8715658820858245,50,tanh,0,lecun_uniform,5,0,SGD
32469,0.01,100,512,0.8715658820858245,100,tanh,0,lecun_uniform,2,0,SGD
47182,0.1,200,512,0.8715658820858245,100,relu,0,he_uniform,5,0,SGD
35875,0.01,20,256,0.8715469613259669,100,tanh,0.7,lecun_uniform,2,0,SGD
44557,0.01,20,512,0.8715469613259669,50,selu,0.5,uniform,2,0,SGD
26071,0.01,20,256,0.8715469613259668,20,relu,0.5,uniform,2,0,SGD
30211,0.01,20,2048,0.8715280405661092,100,softsign,0.5,lecun_uniform,2,0,SGD
31215,0.01,100,100,0.8715280405661092,50,softsign,0.7,lecun_uniform,2,0,SGD
24440,0.01,50,2048,0.8715280405661091,20,relu,0.1,lecun_uniform,2,0,SGD
31219,0.01,20,100,0.8715280405661091,100,softsign,0.7,lecun_uniform,2,0,SGD
42681,0.01,100,10,0.8715280405661091,20,selu,0.1,lecun_uniform,2,0,SGD
49065,0.1,100,100,0.8715091198062516,20,relu,0.5,uniform,2,0,SGD
32533,0.01,20,2048,0.8715091198062515,50,tanh,0,lecun_uniform,5,0,SGD
42589,0.01,20,2048,0.8715091198062515,50,selu,0,he_uniform,2,0,SGD
35347,0.01,20,512,0.8715091198062513,100,tanh,0.5,uniform,2,0,SGD
28919,0.01,500,100,0.8714901990463938,100,softsign,0.1,lecun_uniform,2,0,SGD
28485,0.01,100,2048,0.8714901990463937,100,softsign,0,uniform,2,0,SGD
29350,0.01,200,2048,0.8714901990463937,100,softsign,0.1,normal,2,0,SGD
31359,0.01,100,2048,0.8714901990463937,50,softsign,0.7,lecun_uniform,2,0,SGD
31783,0.01,20,100,0.8714901990463937,20,softsign,0.7,uniform,2,0,SGD
34741,0.01,20,256,0.8714901990463937,50,tanh,0.5,lecun_uniform,5,0,SGD
34165,0.01,20,256,0.8714712782865359,50,tanh,0.1,uniform,5,0,SGD
44639,0.01,500,2048,0.8714523575266784,100,selu,0.5,uniform,5,0,SGD
47971,0.1,20,256,0.8714523575266784,100,relu,0.1,uniform,2,0,SGD
30188,0.01,50,512,0.8714523575266783,100,softsign,0.5,lecun_uniform,5,0,SGD
44013,0.01,100,512,0.8714523575266782,100,selu,0.5,lecun_uniform,5,0,SGD
34437,0.01,100,256,0.8714334367668206,100,tanh,0.1,he_uniform,2,0,SGD
26119,0.01,20,512,0.8714145160069628,20,relu,0.5,uniform,2,0,SGD
28958,0.01,50,256,0.8714145160069628,50,softsign,0.1,lecun_uniform,2,0,SGD
35131,0.01,20,2048,0.8714145160069628,100,tanh,0.5,normal,5,0,SGD
44471,0.01,500,100,0.8714145160069628,100,selu,0.5,uniform,2,0,SGD
44848,0.01,200,512,0.8714145160069628,50,selu,0.5,he_uniform,2,0,SGD
28771,0.01,20,2048,0.8713955952471051,100,softsign,0,he_uniform,2,0,SGD
29637,0.01,100,2048,0.8713955952471051,100,softsign,0.1,uniform,2,0,SGD
33614,0.01,50,512,0.8713766744872474,50,tanh,0.1,lecun_uniform,2,0,SGD
34688,0.01,50,100,0.8713766744872474,20,tanh,0.5,lecun_uniform,5,0,SGD
36782,0.01,50,512,0.8713766744872474,50,tanh,0.7,he_uniform,2,0,SGD
44559,0.01,100,512,0.8713766744872474,50,selu,0.5,uniform,2,0,SGD
48279,0.1,100,256,0.8713766744872473,50,relu,0.1,he_uniform,5,0,SGD
35989,0.01,20,2048,0.8713577537273898,50,tanh,0.7,lecun_uniform,5,0,SGD
48251,0.1,500,256,0.8713388329675321,20,relu,0.1,he_uniform,2,0,SGD
29678,0.01,50,5,0.871338832967532,50,softsign,0.1,he_uniform,2,0,SGD
34269,0.01,100,2048,0.871338832967532,100,tanh,0.1,uniform,5,0,SGD
35030,0.01,50,256,0.871338832967532,50,tanh,0.5,normal,5,0,SGD
43845,0.01,100,10,0.871338832967532,100,selu,0.5,lecun_uniform,2,0,SGD
25579,0.01,20,512,0.8713388329675319,100,relu,0.5,lecun_uniform,5,0,SGD
26030,0.01,50,100,0.8713388329675319,50,relu,0.5,uniform,2,0,SGD
27935,0.01,500,2048,0.8713388329675319,100,softsign,0,lecun_uniform,5,0,SGD
42911,0.01,500,2048,0.8713199122076742,100,selu,0.1,lecun_uniform,5,0,SGD
43918,0.01,200,100,0.8713009914478167,100,selu,0.5,lecun_uniform,5,0,SGD
19869,0.001,100,2048,0.8713009914478166,100,selu,0.1,lecun_uniform,5,0,SGD
33619,0.01,20,512,0.8713009914478166,100,tanh,0.1,lecun_uniform,2,0,SGD
43940,0.01,50,256,0.8713009914478166,100,selu,0.5,lecun_uniform,2,0,SGD
33517,0.01,20,100,0.8713009914478165,50,tanh,0.1,lecun_uniform,2,0,SGD
34477,0.01,20,512,0.8713009914478165,50,tanh,0.1,he_uniform,2,0,SGD
29659,0.01,20,2048,0.8712820706879589,100,softsign,0.1,uniform,5,0,SGD
29300,0.01,50,512,0.8712820706879588,100,softsign,0.1,normal,2,0,SGD
42493,0.01,20,256,0.8712820706879588,50,selu,0,he_uniform,2,0,SGD
25159,0.01,20,100,0.8712631499281012,20,relu,0.1,he_uniform,2,0,SGD
30115,0.01,20,256,0.8712631499281012,100,softsign,0.5,lecun_uniform,2,0,SGD
48861,0.1,100,256,0.8712631499281012,100,relu,0.5,normal,5,0,SGD
19262,0.001,50,2048,0.871263149928101,50,selu,0,uniform,2,0,SGD
35687,0.01,500,2048,0.871263149928101,100,tanh,0.5,he_uniform,2,0,SGD
36511,0.01,20,512,0.871263149928101,20,tanh,0.7,uniform,5,0,SGD
43678,0.01,200,256,0.871263149928101,100,selu,0.1,he_uniform,5,0,SGD
44031,0.01,100,2048,0.871263149928101,50,selu,0.5,lecun_uniform,2,0,SGD
47395,0.1,20,256,0.871263149928101,100,relu,0.1,lecun_uniform,2,0,SGD
49416,0.1,1000,256,0.871263149928101,100,relu,0.5,he_uniform,2,0,SGD
30595,0.01,20,10,0.8712253084083857,100,softsign,0.5,uniform,2,0,SGD
45685,0.01,20,256,0.8712253084083857,50,selu,0.7,uniform,5,0,SGD
10316,0.001,50,512,0.8712253084083856,100,tanh,0,he_uniform,5,0,SGD
20445,0.001,100,2048,0.8712253084083856,100,selu,0.1,uniform,5,0,SGD
33424,0.01,200,5,0.8712253084083856,50,tanh,0.1,lecun_uniform,2,0,SGD
48325,0.1,20,512,0.8712063876485281,50,relu,0.1,he_uniform,5,0,SGD
29005,0.01,20,512,0.871206387648528,50,softsign,0.1,lecun_uniform,2,0,SGD
47350,0.1,200,100,0.871206387648528,100,relu,0.1,lecun_uniform,2,0,SGD
44613,0.01,100,2048,0.8712063876485279,100,selu,0.5,uniform,2,0,SGD
29204,0.01,50,100,0.8711874668886704,100,softsign,0.1,normal,2,0,SGD
43790,0.01,50,5,0.8711874668886703,50,selu,0.5,lecun_uniform,2,0,SGD
46858,0.1,200,512,0.8711874668886703,20,relu,0,uniform,2,0,SGD
31747,0.01,20,10,0.8711874668886702,100,softsign,0.7,uniform,2,0,SGD
24428,0.01,50,512,0.8711685461288126,100,relu,0.1,lecun_uniform,5,0,SGD
28744,0.01,200,512,0.8711685461288124,50,softsign,0,he_uniform,5,0,SGD
48777,0.1,100,100,0.871149625368955,20,relu,0.5,normal,2,0,SGD
34837,0.01,20,2048,0.8711496253689549,50,tanh,0.5,lecun_uniform,5,0,SGD
44025,0.01,100,2048,0.8711496253689549,20,selu,0.5,lecun_uniform,2,0,SGD
28334,0.01,50,100,0.8711496253689548,50,softsign,0,uniform,2,0,SGD
43975,0.01,20,512,0.8711496253689548,20,selu,0.5,lecun_uniform,2,0,SGD
44371,0.01,20,5,0.8711496253689548,100,selu,0.5,uniform,2,0,SGD
26611,0.01,20,100,0.8711307046090971,100,relu,0.7,lecun_uniform,2,0,SGD
27901,0.01,20,2048,0.8711307046090971,50,softsign,0,lecun_uniform,2,0,SGD
29060,0.01,50,2048,0.8711307046090971,100,softsign,0.1,lecun_uniform,2,0,SGD
43772,0.01,50,2048,0.871130704609097,100,selu,0.1,he_uniform,5,0,SGD
23731,0.01,20,100,0.8711117838492395,100,relu,0,uniform,2,0,SGD
35710,0.01,200,2048,0.8711117838492395,100,tanh,0.5,he_uniform,5,0,SGD
28677,0.01,100,256,0.8711117838492394,100,softsign,0,he_uniform,2,0,SGD
33661,0.01,20,2048,0.8711117838492394,50,tanh,0.1,lecun_uniform,2,0,SGD
34051,0.01,20,10,0.8711117838492394,100,tanh,0.1,uniform,2,0,SGD
33829,0.01,20,100,0.8710928630893816,50,tanh,0.1,normal,5,0,SGD
28928,0.01,50,100,0.871073942329524,20,softsign,0.1,lecun_uniform,5,0,SGD
30379,0.01,20,100,0.871073942329524,100,softsign,0.5,normal,5,0,SGD
34333,0.01,20,10,0.871073942329524,50,tanh,0.1,he_uniform,2,0,SGD
34627,0.01,20,10,0.871073942329524,100,tanh,0.5,lecun_uniform,2,0,SGD
38509,0.01,20,512,0.871073942329524,50,sigmoid,0.1,normal,2,0,SGD
48608,0.1,50,512,0.871073942329524,20,relu,0.5,lecun_uniform,5,0,SGD
5468,0.001,50,2048,0.8710739423295238,100,softsign,0,uniform,5,0,SGD
43483,0.01,20,2048,0.8710739423295238,100,selu,0.1,uniform,5,0,SGD
46215,0.1,100,100,0.8710550215696663,50,relu,0,lecun_uniform,5,0,SGD
4003,0.001,20,2048,0.8710550215696662,100,relu,0.7,normal,2,0,SGD
46342,0.1,200,2048,0.8710550215696661,100,relu,0,lecun_uniform,2,0,SGD
34364,0.01,50,10,0.8710361008098085,100,tanh,0.1,he_uniform,5,0,SGD
47149,0.1,20,512,0.8710361008098085,50,relu,0,he_uniform,2,0,SGD
30495,0.01,100,2048,0.8710361008098084,50,softsign,0.5,normal,2,0,SGD
19815,0.001,100,512,0.8709982592900931,50,selu,0.1,lecun_uniform,5,0,SGD
25628,0.01,50,2048,0.8709982592900931,100,relu,0.5,lecun_uniform,5,0,SGD
34195,0.01,20,512,0.8709982592900931,100,tanh,0.1,uniform,2,0,SGD
28627,0.01,20,100,0.870998259290093,100,softsign,0,he_uniform,2,0,SGD
44470,0.01,200,100,0.8709604177703778,100,selu,0.5,uniform,2,0,SGD
29830,0.01,200,256,0.8709604177703777,100,softsign,0.1,he_uniform,2,0,SGD
34261,0.01,20,2048,0.8709604177703777,50,tanh,0.1,uniform,5,0,SGD
28387,0.01,20,256,0.8709414970105199,100,softsign,0,uniform,2,0,SGD
46245,0.1,100,256,0.8709414970105199,100,relu,0,lecun_uniform,2,0,SGD
48545,0.1,500,256,0.8709414970105199,50,relu,0.5,lecun_uniform,2,0,SGD
27788,0.01,50,100,0.8709225762506623,100,softsign,0,lecun_uniform,5,0,SGD
29088,0.01,1000,2048,0.8709225762506623,100,softsign,0.1,lecun_uniform,5,0,SGD
42669,0.01,100,5,0.8709225762506623,100,selu,0.1,lecun_uniform,5,0,SGD
47684,0.1,50,256,0.8709036554908045,100,relu,0.1,normal,2,0,SGD
43141,0.01,20,512,0.8709036554908044,50,selu,0.1,normal,5,0,SGD
44038,0.01,200,2048,0.8708847347309469,100,selu,0.5,lecun_uniform,2,0,SGD
46331,0.1,500,2048,0.8708847347309469,20,relu,0,lecun_uniform,2,0,SGD
25448,0.01,50,100,0.8708847347309467,20,relu,0.5,lecun_uniform,2,0,SGD
26654,0.01,50,256,0.8708847347309467,50,relu,0.7,lecun_uniform,2,0,SGD
44055,0.01,100,2048,0.8708847347309467,50,selu,0.5,lecun_uniform,5,0,SGD
48487,0.1,20,100,0.8708658139710891,20,relu,0.5,lecun_uniform,2,0,SGD
46435,0.1,20,10,0.870865813971089,100,relu,0,normal,2,0,SGD
9373,0.001,20,256,0.8708468932112314,50,tanh,0,lecun_uniform,2,0,SGD
32458,0.01,200,512,0.8708468932112314,20,tanh,0,lecun_uniform,2,0,SGD
4747,0.001,20,100,0.8708468932112313,100,softsign,0,lecun_uniform,5,0,SGD
48908,0.1,50,512,0.8708468932112313,100,relu,0.5,normal,5,0,SGD
32485,0.01,20,512,0.8708279724513738,50,tanh,0,lecun_uniform,5,0,SGD
6043,0.001,20,2048,0.8708279724513737,100,softsign,0.1,lecun_uniform,5,0,SGD
28775,0.01,500,2048,0.870809051691516,100,softsign,0,he_uniform,2,0,SGD
49162,0.1,200,512,0.870809051691516,20,relu,0.5,uniform,2,0,SGD
49449,0.1,100,512,0.8708090516915159,20,relu,0.5,he_uniform,2,0,SGD
20143,0.001,20,2048,0.8707712101718006,20,selu,0.1,normal,5,0,SGD
31837,0.01,20,256,0.8707712101718006,50,softsign,0.7,uniform,2,0,SGD
32367,0.01,100,100,0.8707712101718006,50,tanh,0,lecun_uniform,2,0,SGD
32490,0.01,1000,512,0.8707712101718006,50,tanh,0,lecun_uniform,5,0,SGD
34699,0.01,20,100,0.8707712101718006,100,tanh,0.5,lecun_uniform,5,0,SGD
46362,0.1,1000,2048,0.8707712101718006,50,relu,0,lecun_uniform,5,0,SGD
25291,0.01,20,512,0.8707712101718005,100,relu,0.1,he_uniform,5,0,SGD
30637,0.01,20,100,0.8707712101718004,50,softsign,0.5,uniform,2,0,SGD
48574,0.1,200,256,0.8707712101718004,100,relu,0.5,lecun_uniform,5,0,SGD
29366,0.01,50,2048,0.8707522894119428,50,softsign,0.1,normal,5,0,SGD
34238,0.01,50,2048,0.8707522894119428,50,tanh,0.1,uniform,2,0,SGD
48159,0.1,100,10,0.8707522894119427,50,relu,0.1,he_uniform,2,0,SGD
27911,0.01,500,2048,0.8707333686520852,100,softsign,0,lecun_uniform,2,0,SGD
30680,0.01,50,256,0.8707333686520852,20,softsign,0.5,uniform,2,0,SGD
35317,0.01,20,256,0.8707333686520852,50,tanh,0.5,uniform,5,0,SGD
34790,0.01,50,512,0.8707333686520851,50,tanh,0.5,lecun_uniform,5,0,SGD
35878,0.01,200,256,0.8707333686520851,100,tanh,0.7,lecun_uniform,2,0,SGD
47686,0.1,200,256,0.8707333686520851,100,relu,0.1,normal,2,0,SGD
9488,0.001,50,2048,0.870733368652085,20,tanh,0,lecun_uniform,5,0,SGD
11467,0.001,20,512,0.8707144478922274,100,tanh,0.1,he_uniform,5,0,SGD
35323,0.01,20,256,0.8707144478922273,100,tanh,0.5,uniform,5,0,SGD
32375,0.01,500,100,0.8706955271323698,100,tanh,0,lecun_uniform,2,0,SGD
5924,0.001,50,256,0.8706955271323696,100,softsign,0.1,lecun_uniform,2,0,SGD
30007,0.01,20,10,0.8706955271323696,20,softsign,0.5,lecun_uniform,2,0,SGD
42068,0.01,50,5,0.8706955271323696,100,selu,0,uniform,2,0,SGD
43843,0.01,20,10,0.8706955271323696,100,selu,0.5,lecun_uniform,2,0,SGD
35576,0.01,50,256,0.8706955271323695,20,tanh,0.5,he_uniform,2,0,SGD
35677,0.01,20,2048,0.8706955271323695,50,tanh,0.5,he_uniform,2,0,SGD
42816,0.01,1000,256,0.8706576856126543,100,selu,0.1,lecun_uniform,5,0,SGD
9422,0.001,50,512,0.8706576856126542,50,tanh,0,lecun_uniform,2,0,SGD
20678,0.001,50,512,0.8706576856126542,50,selu,0.1,he_uniform,5,0,SGD
35708,0.01,50,2048,0.8706576856126542,100,tanh,0.5,he_uniform,5,0,SGD
42802,0.01,200,256,0.8706576856126542,20,selu,0.1,lecun_uniform,5,0,SGD
28726,0.01,200,512,0.8706576856126541,100,softsign,0,he_uniform,2,0,SGD
42311,0.01,500,2048,0.8706576856126541,100,selu,0,uniform,2,0,SGD
24548,0.01,50,10,0.8706387648527966,100,relu,0.1,normal,2,0,SGD
24742,0.01,200,2048,0.8706387648527965,100,relu,0.1,normal,2,0,SGD
4885,0.001,20,2048,0.8706198440929388,50,softsign,0,lecun_uniform,5,0,SGD
10436,0.001,50,10,0.8706198440929388,100,tanh,0.1,lecun_uniform,2,0,SGD
34256,0.01,50,2048,0.8706198440929388,20,tanh,0.1,uniform,5,0,SGD
48587,0.1,500,512,0.8706198440929387,20,relu,0.5,lecun_uniform,2,0,SGD
33613,0.01,20,512,0.8706009233330811,50,tanh,0.1,lecun_uniform,2,0,SGD
24787,0.01,20,5,0.870600923333081,100,relu,0.1,uniform,2,0,SGD
25867,0.01,20,512,0.870600923333081,100,relu,0.5,normal,5,0,SGD
34147,0.01,20,256,0.870600923333081,100,tanh,0.1,uniform,2,0,SGD
32414,0.01,50,256,0.8705820025732235,50,tanh,0,lecun_uniform,2,0,SGD
23158,0.01,200,100,0.8705820025732234,100,relu,0,lecun_uniform,2,0,SGD
30871,0.01,20,10,0.8705820025732234,20,softsign,0.5,he_uniform,2,0,SGD
49148,0.1,50,256,0.8705820025732234,100,relu,0.5,uniform,5,0,SGD
30998,0.01,50,256,0.8705820025732233,50,softsign,0.5,he_uniform,5,0,SGD
46471,0.1,20,100,0.8705820025732233,20,relu,0,normal,2,0,SGD
34725,0.01,100,256,0.8705630818133656,100,tanh,0.5,lecun_uniform,2,0,SGD
49223,0.1,500,2048,0.8705630818133656,100,relu,0.5,uniform,2,0,SGD
41673,0.01,100,512,0.8705441610535081,20,selu,0,lecun_uniform,2,0,SGD
27655,0.01,20,5,0.870544161053508,20,softsign,0,lecun_uniform,2,0,SGD
36980,0.01,50,100,0.870544161053508,100,sigmoid,0,lecun_uniform,2,0,SGD
42743,0.01,500,100,0.870544161053508,100,selu,0.1,lecun_uniform,2,0,SGD
44588,0.01,50,512,0.870544161053508,100,selu,0.5,uniform,5,0,SGD
33423,0.01,100,5,0.8705441610535078,50,tanh,0.1,lecun_uniform,2,0,SGD
34727,0.01,500,256,0.8705441610535078,100,tanh,0.5,lecun_uniform,2,0,SGD
42640,0.01,200,5,0.8705441610535078,50,selu,0.1,lecun_uniform,2,0,SGD
47194,0.1,200,2048,0.8705441610535078,20,relu,0,he_uniform,2,0,SGD
49191,0.1,100,512,0.8705441610535078,50,relu,0.5,uniform,5,0,SGD
43029,0.01,100,100,0.8705252402936501,100,selu,0.1,normal,2,0,SGD
10652,0.001,50,2048,0.8705063195337925,100,tanh,0.1,lecun_uniform,5,0,SGD
20851,0.001,20,100,0.8705063195337925,100,selu,0.5,lecun_uniform,2,0,SGD
29828,0.01,50,256,0.8705063195337925,100,softsign,0.1,he_uniform,2,0,SGD
26175,0.01,100,2048,0.8705063195337924,50,relu,0.5,uniform,2,0,SGD
32495,0.01,500,512,0.8705063195337924,100,tanh,0,lecun_uniform,5,0,SGD
34831,0.01,20,2048,0.8705063195337924,20,tanh,0.5,lecun_uniform,5,0,SGD
35492,0.01,50,10,0.8704873987739349,100,tanh,0.5,he_uniform,2,0,SGD
29827,0.01,20,256,0.8704873987739348,100,softsign,0.1,he_uniform,2,0,SGD
41623,0.01,20,256,0.8704873987739348,20,selu,0,lecun_uniform,2,0,SGD
47504,0.1,50,2048,0.8704684780140771,20,relu,0.1,lecun_uniform,5,0,SGD
11149,0.001,20,512,0.870468478014077,50,tanh,0.1,uniform,2,0,SGD
19855,0.001,20,2048,0.870468478014077,20,selu,0.1,lecun_uniform,5,0,SGD
36734,0.01,50,256,0.870468478014077,50,tanh,0.7,he_uniform,2,0,SGD
18619,0.001,20,256,0.8704495572542194,100,selu,0,lecun_uniform,5,0,SGD
24687,0.01,100,512,0.8704495572542192,50,relu,0.1,normal,2,0,SGD
48590,0.1,50,512,0.8704495572542192,50,relu,0.5,lecun_uniform,2,0,SGD
36925,0.01,20,10,0.8704306364943617,50,sigmoid,0,lecun_uniform,2,0,SGD
43886,0.01,50,100,0.8704306364943617,50,selu,0.5,lecun_uniform,2,0,SGD
45140,0.01,50,512,0.8704306364943617,100,selu,0.7,lecun_uniform,2,0,SGD
25557,0.01,100,512,0.8704306364943616,100,relu,0.5,lecun_uniform,2,0,SGD
30997,0.01,20,256,0.8704306364943616,50,softsign,0.5,he_uniform,5,0,SGD
42760,0.01,200,100,0.8704306364943616,50,selu,0.1,lecun_uniform,5,0,SGD
44590,0.01,200,512,0.8704306364943616,100,selu,0.5,uniform,5,0,SGD
48040,0.1,200,512,0.8704306364943616,50,relu,0.1,uniform,5,0,SGD
45182,0.01,50,2048,0.8704117157345039,50,selu,0.7,lecun_uniform,2,0,SGD
38228,0.01,50,512,0.8703927949746463,100,sigmoid,0.1,lecun_uniform,2,0,SGD
49176,0.1,1000,512,0.8703927949746463,100,relu,0.5,uniform,2,0,SGD
9319,0.001,20,100,0.8703927949746462,20,tanh,0,lecun_uniform,2,0,SGD
19840,0.001,200,2048,0.8703927949746462,50,selu,0.1,lecun_uniform,2,0,SGD
29948,0.01,50,2048,0.8703927949746462,100,softsign,0.1,he_uniform,5,0,SGD
30927,0.01,100,100,0.8703927949746462,50,softsign,0.5,he_uniform,2,0,SGD
35392,0.01,200,2048,0.8703927949746462,50,tanh,0.5,uniform,2,0,SGD
25399,0.01,20,10,0.8703927949746461,20,relu,0.5,lecun_uniform,2,0,SGD
48552,0.1,1000,256,0.8703738742147884,100,relu,0.5,lecun_uniform,2,0,SGD
11510,0.001,50,2048,0.8703549534549307,50,tanh,0.1,he_uniform,5,0,SGD
20407,0.001,20,2048,0.8703549534549307,20,selu,0.1,uniform,2,0,SGD
44541,0.01,100,256,0.8703549534549307,100,selu,0.5,uniform,5,0,SGD
45373,0.01,20,256,0.8703549534549307,50,selu,0.7,normal,2,0,SGD
28723,0.01,20,512,0.8703549534549306,100,softsign,0,he_uniform,2,0,SGD
46358,0.1,50,2048,0.8703360326950731,50,relu,0,lecun_uniform,5,0,SGD
28982,0.01,50,256,0.8703171119352154,50,softsign,0.1,lecun_uniform,5,0,SGD
34461,0.01,100,256,0.8703171119352154,100,tanh,0.1,he_uniform,5,0,SGD
48214,0.1,200,100,0.8703171119352154,100,relu,0.1,he_uniform,2,0,SGD
7075,0.001,20,256,0.8703171119352153,100,softsign,0.5,lecun_uniform,2,0,SGD
27839,0.01,500,256,0.8703171119352153,100,softsign,0,lecun_uniform,5,0,SGD
33550,0.01,200,100,0.8703171119352153,100,tanh,0.1,lecun_uniform,5,0,SGD
35581,0.01,20,256,0.8703171119352153,50,tanh,0.5,he_uniform,2,0,SGD
43664,0.01,50,256,0.8703171119352153,20,selu,0.1,he_uniform,5,0,SGD
44180,0.01,50,100,0.8703171119352153,100,selu,0.5,normal,2,0,SGD
47755,0.1,20,512,0.8703171119352153,100,relu,0.1,normal,5,0,SGD
26899,0.01,20,100,0.8703171119352152,100,relu,0.7,normal,2,0,SGD
23252,0.01,50,512,0.8702981911753577,100,relu,0,lecun_uniform,2,0,SGD
49166,0.1,50,512,0.8702981911753576,50,relu,0.5,uniform,2,0,SGD
46891,0.1,20,512,0.8702981911753574,100,relu,0,uniform,5,0,SGD
5107,0.001,20,512,0.8702792704154999,100,softsign,0,normal,2,0,SGD
23149,0.01,20,100,0.8702792704154999,50,relu,0,lecun_uniform,2,0,SGD
29707,0.01,20,5,0.8702792704154999,100,softsign,0.1,he_uniform,5,0,SGD
29888,0.01,50,512,0.8702792704154999,20,softsign,0.1,he_uniform,5,0,SGD
30237,0.01,100,2048,0.8702792704154999,100,softsign,0.5,lecun_uniform,5,0,SGD
34616,0.01,50,10,0.8702792704154999,20,tanh,0.5,lecun_uniform,2,0,SGD
43126,0.01,200,512,0.8702792704154999,100,selu,0.1,normal,2,0,SGD
47443,0.1,20,512,0.8702792704154999,100,relu,0.1,lecun_uniform,2,0,SGD
32445,0.01,100,256,0.8702792704154998,100,tanh,0,lecun_uniform,5,0,SGD
43568,0.01,50,10,0.8702792704154998,20,selu,0.1,he_uniform,5,0,SGD
4772,0.001,50,256,0.8702414288957845,100,softsign,0,lecun_uniform,2,0,SGD
20998,0.001,200,2048,0.8702414288957845,100,selu,0.5,lecun_uniform,2,0,SGD
24247,0.01,20,10,0.8702414288957845,20,relu,0.1,lecun_uniform,2,0,SGD
28616,0.01,50,100,0.8702414288957845,20,softsign,0,he_uniform,2,0,SGD
28909,0.01,20,100,0.8702414288957845,50,softsign,0.1,lecun_uniform,2,0,SGD
33229,0.01,20,100,0.8702414288957845,50,tanh,0,he_uniform,2,0,SGD
33559,0.01,20,256,0.8702414288957845,20,tanh,0.1,lecun_uniform,2,0,SGD
34843,0.01,20,2048,0.8702414288957845,100,tanh,0.5,lecun_uniform,5,0,SGD
44527,0.01,20,256,0.8702414288957845,20,selu,0.5,uniform,5,0,SGD
44632,0.01,200,2048,0.8702414288957845,50,selu,0.5,uniform,5,0,SGD
2419,0.001,20,100,0.8702414288957844,100,relu,0.5,lecun_uniform,2,0,SGD
30829,0.01,20,5,0.8702414288957844,50,softsign,0.5,he_uniform,2,0,SGD
32464,0.01,200,512,0.8702414288957844,50,tanh,0,lecun_uniform,2,0,SGD
25279,0.01,20,512,0.8702225081359268,20,relu,0.1,he_uniform,5,0,SGD
25311,0.01,100,2048,0.8702225081359268,50,relu,0.1,he_uniform,2,0,SGD
28477,0.01,20,2048,0.8702225081359268,50,softsign,0,uniform,2,0,SGD
30182,0.01,50,512,0.8702225081359268,50,softsign,0.5,lecun_uniform,5,0,SGD
43651,0.01,20,256,0.8702225081359268,100,selu,0.1,he_uniform,2,0,SGD
46186,0.1,200,100,0.8702225081359268,20,relu,0,lecun_uniform,2,0,SGD
29876,0.01,50,512,0.8702225081359267,100,softsign,0.1,he_uniform,2,0,SGD
28911,0.01,100,100,0.8702035873760692,50,softsign,0.1,lecun_uniform,2,0,SGD
27910,0.01,200,2048,0.870203587376069,100,softsign,0,lecun_uniform,2,0,SGD
28483,0.01,20,2048,0.870203587376069,100,softsign,0,uniform,2,0,SGD
30157,0.01,20,512,0.870203587376069,50,softsign,0.5,lecun_uniform,2,0,SGD
33544,0.01,200,100,0.870203587376069,50,tanh,0.1,lecun_uniform,5,0,SGD
27859,0.01,20,512,0.8701846666162113,100,softsign,0,lecun_uniform,2,0,SGD
43148,0.01,50,512,0.8701846666162113,100,selu,0.1,normal,5,0,SGD
44606,0.01,50,2048,0.8701846666162112,50,selu,0.5,uniform,2,0,SGD
33621,0.01,100,512,0.8701657458563536,100,tanh,0.1,lecun_uniform,2,0,SGD
32277,0.01,100,5,0.8701657458563535,100,tanh,0,lecun_uniform,2,0,SGD
40243,0.01,20,512,0.8701657458563535,100,sigmoid,0.5,he_uniform,2,0,SGD
46771,0.1,20,100,0.8701657458563535,100,relu,0,uniform,2,0,SGD
19267,0.001,20,2048,0.8701468250964959,100,selu,0,uniform,2,0,SGD
33663,0.01,100,2048,0.8701468250964959,50,tanh,0.1,lecun_uniform,2,0,SGD
41757,0.01,100,2048,0.8701279043366382,100,selu,0,lecun_uniform,5,0,SGD
24373,0.01,20,256,0.8701279043366381,50,relu,0.1,lecun_uniform,5,0,SGD
